house_id,area_sqft,bedrooms,bathrooms,age_years,year_built,condition_score,garage_cars,parking_spots,furnishing_status,location,floor_number,total_floors,price,price_per_sqft,rooms_per_bath,age_category
2343,2046.0,4,3.7,78,1946,1,1,0,Semi-Furnished,OldTown,1,1,265800.0,129.91202346041055,1.081081081081081,Very Old
2344,1537.0,2,1.6,4,2020,5,1,2,Fully Furnished,Suburb_A,2,3,551400.0,358.750813272609,1.25,New
2345,723.0,3,2.2,26,1998,4,1,0,Semi-Furnished,OldTown,0,3,181800.0,251.45228215767634,1.3636363636363635,Moderate
2346,2349.0,3,2.1,72,1952,1,2,2,Semi-Furnished,Suburb_A,4,2,389700.0,165.90038314176246,1.4285714285714286,Very Old
2347,1561.0,3,2.5,37,1987,2,1,0,Semi-Furnished,Downtown,0,1,465700.0,298.334401024984,1.2,Old
2348,1369.0,5,3.6,17,2007,3,2,0,Fully Furnished,OldTown,0,4,290400.0,212.12563915266617,1.3888888888888888,Moderate
2349,2147.0,3,2.3,25,1999,3,1,1,Semi-Furnished,Riverside,6,1,907800.0,422.8225430833721,1.3043478260869565,Moderate
2350,1604.0,3,2.5,46,1978,2,0,1,Semi-Furnished,Southside,0,2,253300.0,157.91770573566086,1.2,Old
2351,2330.0,2,2.0,95,1929,1,2,1,Fully Furnished,Hillview,0,3,473000.0,203.00429184549355,1.0,Very Old
2352,2109.0,2,1.8,80,1944,1,1,2,Semi-Furnished,Southside,4,4,352200.0,166.9985775248933,1.1111111111111112,Very Old
2353,2142.0,2,1.4,20,2004,3,1,1,Semi-Furnished,Southside,0,4,428200.0,199.906629318394,1.4285714285714286,Moderate
2354,1117.0,1,1.2,99,1925,1,2,1,Unfurnished,Downtown,0,2,197600.0,176.90241718889882,0.8333333333333334,Very Old
2355,2406.0,4,3.1,0,2024,5,0,2,Unfurnished,Northside,4,2,1195900.0,497.04904405652536,1.2903225806451613,New
2356,1931.0,4,2.8,1,2023,5,1,1,Unfurnished,Greenfield,6,4,789100.0,408.64836872087,1.4285714285714286,New
2357,1615.0,2,1.5,67,1957,1,1,1,Semi-Furnished,Lakeside,6,2,340400.0,210.77399380804954,1.3333333333333333,Very Old
2358,1872.0,4,3.6,11,2013,4,1,2,Fully Furnished,Hillview,3,2,861900.0,460.4166666666667,1.1111111111111112,Recent
2359,912.0,2,1.6,3,2021,5,2,0,Fully Furnished,Suburb_B,2,2,329700.0,361.5131578947368,1.25,New
2360,2004.0,3,2.4,14,2010,4,2,1,Unfurnished,Northside,7,2,941100.0,469.61077844311376,1.25,Recent
2361,1285.0,2,2.1,25,1999,3,1,0,Fully Furnished,Suburb_A,0,2,229100.0,178.28793774319067,0.9523809523809523,Moderate
2362,1124.0,3,2.0,50,1974,1,2,0,Semi-Furnished,Southside,0,2,276355.38984541234,131.58362989323842,1.5,Old
2363,1039.0,2,1.2,37,1987,2,2,0,Fully Furnished,Downtown,5,2,1016318.4142235412,410.9720885466795,1.6666666666666667,Old
2364,3735.9337675664856,3,1.9,14,2010,4,1,0,Fully Furnished,Downtown,2,5,916700.0,389.09168081494056,1.5789473684210527,Recent
2365,1485.0,3,2.5,30,1994,2,1,0,Unfurnished,Southside,6,2,354300.0,238.58585858585857,1.2,Moderate
2366,2567.0,5,4.0,86,1938,1,1,0,Fully Furnished,Suburb_A,0,1,350600.0,136.57966497857421,1.25,Very Old
2367,1532.0,2,2.1,66,1958,2,2,2,Semi-Furnished,Hillview,1,2,364400.0,237.8590078328982,0.9523809523809523,Very Old
2368,946.0,2,1.7,19,2005,3,2,0,Fully Furnished,Hillview,8,2,476600.0,503.80549682875267,1.1764705882352942,Moderate
2369,1242.0,2,1.5,96,1928,1,1,2,Semi-Furnished,Northside,2,5,243500.0,196.0547504025765,1.3333333333333333,Very Old
2370,2418.0,3,2.4,46,1978,2,2,0,Unfurnished,Southside,4,3,438200.0,181.22415219189412,1.25,Old
2371,1722.0,2,1.6,3,2021,5,1,0,Semi-Furnished,Riverside,0,4,949400.0,551.335656213705,1.25,New
2372,1526.0,4,2.7,1,2023,5,1,1,Unfurnished,OldTown,0,4,484900.0,317.7588466579292,1.4814814814814814,New
2373,1880.0,3,3.2,9,2015,4,2,1,Fully Furnished,Riverside,0,5,1082900.0,576.0106382978723,0.9375,Recent
2374,2051.0,3,2.6,50,1974,1,0,3,Semi-Furnished,Suburb_B,2,1,306000.0,149.1955143832277,1.1538461538461537,Old
2375,2359.0,3,2.5,10,2014,4,0,2,Unfurnished,Riverside,9,2,1192500.0,505.51080966511233,1.2,Recent
2376,2524.0,2,1.8,30,1994,2,3,0,Unfurnished,Downtown,8,2,919300.0,364.2234548335975,1.1111111111111112,Moderate
2377,1620.0,2,1.8,5,2019,4,1,1,Fully Furnished,Northside,5,2,746200.0,460.61728395061726,1.1111111111111112,New
2378,1137.0,3,2.4,85,1939,1,1,1,Fully Furnished,Lakeside,8,3,317100.0,278.8918205804749,1.25,Very Old
2379,1593.0,3,2.2,20,2004,3,1,0,Fully Furnished,Greenfield,4,2,382700.0,240.23854362837415,1.3636363636363635,Moderate
2380,1930.0,2,1.8,83,1941,1,2,2,Fully Furnished,Suburb_B,1,3,223200.0,115.64766839378238,1.1111111111111112,Very Old
2381,1318.0,2,1.7,89,1935,2,2,1,Fully Furnished,Lakeside,0,2,404200.0,306.67678300455236,1.1764705882352942,Very Old
2382,1321.0,5,3.8,0,2024,5,1,0,Semi-Furnished,Southside,5,2,693900.0,525.2838758516275,1.3157894736842106,New
2383,1972.0,1,1.2,27,1997,3,1,2,Semi-Furnished,Riverside,0,2,499800.0,253.44827586206895,0.8333333333333334,Moderate
2384,1776.0,4,3.3,1,2023,5,2,2,Unfurnished,Greenfield,2,4,686600.0,386.5990990990991,1.2121212121212122,New
2385,1816.0,4,3.4,83,1941,1,1,1,Fully Furnished,Lakeside,7,3,480600.0,264.647577092511,1.1764705882352942,Very Old
2386,1421.0,2,2.0,31,1993,2,1,0,Unfurnished,Suburb_A,0,5,231000.0,162.5615763546798,1.0,Old
2387,1685.0,2,1.6,4,2020,5,1,2,Unfurnished,Suburb_B,0,4,472200.0,280.2373887240356,1.25,New
2388,1338.0,2,1.7,6,2018,4,1,0,Unfurnished,OldTown,0,2,319700.0,238.93871449925263,1.1764705882352942,Recent
2389,2245.0,3,2.6,23,2001,4,1,0,Unfurnished,Suburb_B,4,1,682000.0,303.78619153674833,1.1538461538461537,Moderate
2390,2318.0,3,2.2,89,1935,1,1,0,Unfurnished,Greenfield,0,3,305800.0,131.92407247627264,1.3636363636363635,Very Old
2391,877.0,4,3.2,43,1981,2,1,1,Unfurnished,Lakeside,3,3,263500.0,300.4561003420753,1.25,Old
2392,1335.0,5,4.0,75,1949,1,2,2,Semi-Furnished,Greenfield,0,2,226900.0,169.9625468164794,1.25,Very Old
2393,1052.0,3,2.1,22,2002,3,2,1,Semi-Furnished,Southside,3,1,321200.0,305.3231939163498,1.4285714285714286,Moderate
2394,1475.0,2,2.3,2,2022,5,1,2,Unfurnished,Northside,0,2,1025196.6530637346,390.77966101694915,0.8695652173913044,New
2395,1758.0,2,1.2,95,1929,1,2,0,Semi-Furnished,Greenfield,9,1,363600.0,206.8259385665529,1.6666666666666667,Very Old
2396,1075.0,4,2.8,0,2024,4,0,1,Fully Furnished,Hillview,3,5,615000.0,572.0930232558139,1.4285714285714286,New
2397,1339.0,2,2.0,90,1934,1,1,1,Unfurnished,Downtown,6,3,282800.0,211.20238984316654,1.0,Very Old
2398,1298.0,2,1.8,22,2002,2,2,2,Semi-Furnished,Riverside,6,1,466900.0,359.70724191063175,1.1111111111111112,Moderate
2399,1904.0,4,2.9,0,2024,5,1,1,Unfurnished,OldTown,3,1,703000.0,369.2226890756302,1.3793103448275863,New
2400,1835.0,3,2.6,43,1981,2,1,0,Fully Furnished,Downtown,0,3,403800.0,220.05449591280654,1.1538461538461537,Old
2401,1439.0,5,4.4,96,1928,1,1,0,Semi-Furnished,Hillview,3,3,364700.0,253.43988881167476,1.1363636363636362,Very Old
2402,1888.0,3,2.4,93,1931,1,2,0,Fully Furnished,Suburb_A,5,2,298900.0,158.3156779661017,1.25,Very Old
2403,1527.0,2,2.4,9,2015,4,1,0,Unfurnished,Northside,2,3,598900.0,392.2069417157826,0.8333333333333334,Recent
2404,1664.0,5,3.5,10,2014,4,2,0,Fully Furnished,OldTown,0,3,432700.0,260.0360576923077,1.4285714285714286,Recent
2405,2637.0,2,1.8,34,1990,1,2,2,Unfurnished,Northside,0,2,364500.0,138.22525597269623,1.1111111111111112,Old
2406,2470.0,3,2.7,38,1986,2,2,1,Fully Furnished,Northside,1,5,645400.0,261.2955465587045,1.111111111111111,Old
2407,1150.0,3,2.7,52,1972,1,1,1,Fully Furnished,Suburb_A,0,2,172900.0,150.34782608695653,1.111111111111111,Very Old
2408,2215.0,2,1.5,10,2014,5,0,3,Fully Furnished,Suburb_A,8,1,1351200.0,610.0225733634312,1.3333333333333333,Recent
2409,2206.0,3,2.3,92,1932,1,1,0,Semi-Furnished,Northside,0,2,318900.0,144.56029011786038,1.3043478260869565,Very Old
2410,1226.0,2,1.7,38,1986,2,1,1,Semi-Furnished,Suburb_A,1,1,217600.0,177.48776508972267,1.1764705882352942,Old
2411,2209.0,3,2.6,72,1952,2,2,2,Fully Furnished,Riverside,6,2,777900.0,352.15029425079223,1.1538461538461537,Very Old
2412,2569.0,3,2.6,32,1992,2,1,1,Semi-Furnished,Suburb_A,7,3,552500.0,215.0642273258077,1.1538461538461537,Old
2413,1239.0,4,3.5,24,2000,4,2,2,Fully Furnished,Downtown,3,1,802300.0,647.5383373688459,1.1428571428571428,Moderate
2414,1341.0,4,2.9,95,1929,2,1,2,Unfurnished,Southside,0,4,336600.0,251.00671140939596,1.3793103448275863,Very Old
2415,2309.0,2,1.5,35,1989,2,2,0,Fully Furnished,Greenfield,0,3,402300.0,174.23126894759636,1.3333333333333333,Old
2416,1936.0,3,2.1,75,1949,1,1,0,Semi-Furnished,Lakeside,2,1,369300.0,190.75413223140495,1.4285714285714286,Very Old
2417,2076.0,3,2.3,91,1933,1,1,1,Semi-Furnished,Suburb_B,1,2,219600.0,105.78034682080924,1.3043478260869565,Very Old
2418,1970.0,2,1.9,40,1984,2,2,1,Unfurnished,OldTown,1,2,240600.0,122.13197969543147,1.0526315789473684,Old
2419,1995.0,4,3.2,33,1991,2,1,0,Unfurnished,Lakeside,0,1,571700.0,286.56641604010025,1.25,Old
2420,1137.0,4,4.0,0,2024,5,0,3,Unfurnished,Downtown,8,1,1297600.0,1141.2489006156552,1.0,New
2421,2324.0,2,1.7,2,2022,5,1,1,Fully Furnished,Northside,0,1,1193100.0,513.3820998278829,1.1764705882352942,New
2422,2385.0,3,2.4,11,2013,4,1,2,Unfurnished,Lakeside,2,2,960900.0,402.8930817610063,1.25,Recent
2423,1685.0,2,1.6,11,2013,4,2,0,Unfurnished,Suburb_B,9,1,773100.0,458.81305637982194,1.25,Recent
2424,1778.0,3,2.2,15,2009,3,2,0,Unfurnished,Hillview,5,1,820100.0,461.2485939257593,1.3636363636363635,Recent
2425,1034.0,2,1.6,18,2006,3,0,3,Semi-Furnished,OldTown,1,4,219400.0,212.18568665377177,1.25,Moderate
2426,2057.0,5,4.3,21,2003,3,1,1,Unfurnished,Suburb_A,0,1,444500.0,216.09139523578025,1.1627906976744187,Moderate
2427,2086.0,4,3.2,25,1999,3,1,1,Semi-Furnished,Suburb_B,9,2,537900.0,257.8619367209971,1.25,Moderate
2428,1769.0,3,2.2,5,2019,4,2,2,Semi-Furnished,Greenfield,0,1,499900.0,282.5890333521764,1.3636363636363635,New
2429,2362.0,3,2.1,2,2022,5,2,1,Semi-Furnished,Suburb_A,5,1,1204900.0,510.1185436071126,1.4285714285714286,New
2430,1633.0,5,3.9,40,1984,2,2,1,Semi-Furnished,Lakeside,8,3,645200.0,395.10104102878137,1.2820512820512822,Old
2431,2082.0,3,2.4,32,1992,2,1,0,Semi-Furnished,Northside,0,1,368800.0,177.1373679154659,1.25,Old
2432,1290.0,2,2.0,26,1998,3,0,2,Semi-Furnished,Greenfield,6,1,340600.0,264.031007751938,1.0,Moderate
2433,1788.0,3,2.0,38,1986,2,1,1,Unfurnished,Suburb_B,9,2,374700.0,209.56375838926175,1.5,Old
2434,1713.0,4,3.1,68,1956,1,1,2,Semi-Furnished,Suburb_A,5,1,370100.0,216.05370694687682,1.2903225806451613,Very Old
2435,1913.0,3,2.4,25,1999,3,2,2,Semi-Furnished,Southside,2,2,494800.0,258.65133298484056,1.25,Moderate
2436,1615.0,3,1.8,38,1986,2,1,1,Fully Furnished,Northside,8,1,610700.0,378.14241486068113,1.6666666666666665,Old
2437,1734.0,4,2.9,91,1933,1,2,1,Unfurnished,Northside,4,2,338900.0,195.44405997693195,1.3793103448275863,Very Old
2438,2213.0,4,3.0,70,1954,1,1,0,Semi-Furnished,Northside,6,1,462500.0,208.99231812019883,1.3333333333333333,Very Old
2439,1582.0,5,3.8,25,1999,3,2,0,Fully Furnished,Southside,4,5,529100.0,334.45006321112515,1.3157894736842106,Moderate
2440,997.0,2,1.7,38,1986,2,0,1,Unfurnished,Suburb_B,0,2,147900.0,148.34503510531596,1.1764705882352942,Old
2441,2675.0,3,2.4,10,2014,5,1,0,Fully Furnished,Downtown,0,2,2406643.6949471305,474.8785046728972,1.25,Recent
2442,2491.0,4,3.0,33,1991,2,0,1,Fully Furnished,Northside,0,3,596500.0,239.46206342834202,1.3333333333333333,Old
2443,1154.0,4,3.3,96,1928,1,2,0,Semi-Furnished,Greenfield,0,3,183500.0,159.01213171577123,1.2121212121212122,Very Old
2444,2145.0,3,2.9,31,1993,2,0,2,Semi-Furnished,Suburb_A,0,3,328700.0,153.24009324009324,1.0344827586206897,Old
2445,1549.0,2,2.1,86,1938,1,2,1,Fully Furnished,Hillview,2,3,345300.0,222.91801162040025,0.9523809523809523,Very Old
2446,1932.0,4,2.6,24,2000,3,1,1,Semi-Furnished,Northside,0,2,542500.0,280.7971014492754,1.5384615384615383,Moderate
2447,1947.0,4,3.4,99,1925,1,1,1,Unfurnished,OldTown,8,2,239100.0,122.80431432973806,1.1764705882352942,Very Old
2448,1683.0,2,1.5,34,1990,2,2,0,Fully Furnished,Hillview,6,4,471500.0,280.154486036839,1.3333333333333333,Old
2449,1408.0,3,2.4,2,2022,5,1,2,Fully Furnished,Hillview,4,4,770200.0,547.0170454545455,1.25,New
2450,1455.0,2,1.5,35,1989,2,1,0,Unfurnished,OldTown,3,1,224000.0,153.95189003436425,1.3333333333333333,Old
2451,1342.0,3,2.4,16,2008,3,1,2,Semi-Furnished,Northside,0,2,427600.0,318.628912071535,1.25,Moderate
2452,1384.0,1,1.0,1,2023,5,2,0,Semi-Furnished,OldTown,3,3,411500.0,297.3265895953757,1.0,New
2453,1766.0,3,2.2,67,1957,1,1,1,Fully Furnished,Downtown,5,1,574900.0,325.53793884484713,1.3636363636363635,Very Old
2454,1442.0,3,2.1,16,2008,2,1,0,Semi-Furnished,Suburb_A,7,5,292400.0,202.7739251040222,1.4285714285714286,Moderate
2455,2141.0,3,2.3,62,1962,1,1,0,Semi-Furnished,Hillview,0,2,368900.0,172.302662307333,1.3043478260869565,Very Old
2456,2544.0,3,2.5,17,2007,3,3,1,Unfurnished,OldTown,6,3,582100.0,228.81289308176102,1.2,Moderate
2457,1510.0,4,3.4,11,2013,4,1,1,Semi-Furnished,Riverside,6,1,1244100.0,823.9072847682119,1.1764705882352942,Recent
2458,1920.0,2,1.9,95,1929,1,1,0,Semi-Furnished,Riverside,4,1,463300.0,241.30208333333334,1.0526315789473684,Very Old
2459,2050.0,2,1.5,21,2003,2,2,1,Unfurnished,Suburb_A,0,1,263600.0,128.58536585365854,1.3333333333333333,Moderate
2460,2036.0,4,3.3,36,1988,2,1,0,Unfurnished,Southside,3,1,479900.0,235.7072691552063,1.2121212121212122,Old
2461,1838.0,2,1.9,36,1988,1,2,0,Fully Furnished,Downtown,3,2,547300.0,297.76931447225246,1.0526315789473684,Old
2462,2171.0,5,4.3,33,1991,2,2,2,Unfurnished,Southside,3,4,435800.0,200.73698756333488,1.1627906976744187,Old
2463,2041.0,4,3.2,84,1940,1,2,2,Semi-Furnished,Northside,2,2,316500.0,155.07104360607545,1.25,Very Old
2464,1181.0,3,2.3,40,1984,1,0,2,Semi-Furnished,Greenfield,0,1,151800.0,128.5351397121084,1.3043478260869565,Old
2465,2235.0,5,4.1,24,2000,3,1,0,Semi-Furnished,Northside,0,1,561800.0,251.36465324384787,1.2195121951219514,Moderate
2466,2244.0,2,1.3,74,1950,1,2,0,Semi-Furnished,Suburb_A,0,3,226300.0,100.84670231729055,1.5384615384615383,Very Old
2467,1418.0,3,2.3,10,2014,5,0,3,Fully Furnished,Southside,0,2,550900.0,388.5049365303244,1.3043478260869565,Recent
2468,1819.0,3,2.6,32,1992,2,0,2,Semi-Furnished,Lakeside,0,5,456700.0,251.07201759208357,1.1538461538461537,Old
2469,2142.0,3,2.6,90,1934,1,2,2,Semi-Furnished,Suburb_A,0,3,281100.0,131.23249299719888,1.1538461538461537,Very Old
2470,1695.0,5,3.9,37,1987,2,1,0,Fully Furnished,Southside,0,4,387500.0,228.61356932153393,1.2820512820512822,Old
2471,2336.0,2,1.7,66,1958,1,1,2,Semi-Furnished,Greenfield,6,1,472300.0,202.1832191780822,1.1764705882352942,Very Old
2472,2982.0,3,2.2,39,1985,1,1,0,Unfurnished,Northside,7,3,545600.0,182.9644533869886,1.3636363636363635,Old
2473,1407.0,3,2.6,70,1954,1,2,0,Unfurnished,Suburb_B,1,1,161000.0,114.42786069651741,1.1538461538461537,Very Old
2474,1109.0,3,2.4,89,1935,1,1,1,Semi-Furnished,Downtown,0,2,235000.0,211.90261496844005,1.25,Very Old
2475,1952.0,2,1.5,16,2008,3,2,2,Unfurnished,Riverside,7,2,672800.0,344.672131147541,1.3333333333333333,Moderate
2476,2161.0,3,2.3,10,2014,4,1,2,Semi-Furnished,Riverside,5,2,1189300.0,550.3470615455808,1.3043478260869565,Recent
2477,1685.0,4,3.2,29,1995,3,1,1,Fully Furnished,Hillview,0,1,554200.0,328.90207715133533,1.25,Moderate
2478,2527.0,2,1.5,45,1979,3,3,1,Semi-Furnished,Lakeside,6,2,754400.0,298.53581321725363,1.3333333333333333,Old
2479,1131.0,4,3.4,13,2011,4,1,1,Fully Furnished,Lakeside,1,1,602600.0,532.8028293545535,1.1764705882352942,Recent
2480,2146.0,3,2.3,0,2024,5,1,1,Unfurnished,Northside,4,1,921900.0,429.58993476234855,1.3043478260869565,New
2481,1497.0,4,3.7,20,2004,3,1,2,Unfurnished,Downtown,9,3,768700.0,513.4936539746159,1.081081081081081,Moderate
2482,2660.0,4,3.6,94,1930,1,3,1,Semi-Furnished,OldTown,0,5,327400.0,123.0827067669173,1.1111111111111112,Very Old
2483,2796.0,2,1.3,44,1980,2,2,1,Semi-Furnished,OldTown,9,3,437100.0,156.3304721030043,1.5384615384615383,Old
2484,1417.0,3,2.4,24,2000,4,1,1,Semi-Furnished,OldTown,0,2,305600.0,215.666901905434,1.25,Moderate
2485,1525.0,4,3.0,11,2013,4,1,1,Fully Furnished,Suburb_B,3,1,487700.0,319.8032786885246,1.3333333333333333,Recent
2486,2230.0,3,2.3,21,2003,3,2,2,Unfurnished,Southside,2,1,509700.0,228.56502242152467,1.3043478260869565,Moderate
2487,1606.0,5,4.6,10,2014,4,1,0,Semi-Furnished,OldTown,7,1,575600.0,358.40597758405977,1.0869565217391306,Recent
2488,1777.0,3,2.3,6,2018,4,1,0,Fully Furnished,Suburb_A,0,5,975368.772453954,295.38548114800227,1.3043478260869565,Recent
2489,1813.0,2,1.7,82,1942,1,2,1,Unfurnished,OldTown,5,2,248900.0,137.28626585769442,1.1764705882352942,Very Old
2490,840.0,3,2.6,99,1925,2,1,0,Fully Furnished,OldTown,6,4,160200.0,190.71428571428572,1.1538461538461537,Very Old
2491,1793.0,5,3.7,9,2015,4,1,1,Unfurnished,Suburb_B,2,3,538000.0,300.0557724484105,1.3513513513513513,Recent
2492,1455.0,3,2.1,2,2022,5,1,2,Semi-Furnished,Riverside,0,3,867400.0,596.1512027491409,1.4285714285714286,New
2493,1553.0,4,2.8,19,2005,3,2,1,Semi-Furnished,Northside,0,5,404100.0,260.20605280103024,1.4285714285714286,Moderate
2494,2522.0,4,2.9,27,1997,3,2,2,Fully Furnished,Northside,5,1,3052628.3597439947,493.5765265662173,1.3793103448275863,Moderate
2495,1172.0,3,1.5,12,2012,4,0,1,Semi-Furnished,Southside,8,2,560800.0,478.49829351535834,2.0,Recent
2496,2207.0,2,1.8,18,2006,2,2,2,Unfurnished,Northside,2,4,527800.0,239.1481649297689,1.1111111111111112,Moderate
2497,1661.0,4,3.8,11,2013,4,0,2,Semi-Furnished,Southside,4,2,690300.0,415.5930162552679,1.0526315789473684,Recent
2498,1660.0,3,2.4,58,1966,1,2,0,Unfurnished,Hillview,0,1,307500.0,185.24096385542168,1.25,Very Old
2499,2195.0,4,2.8,47,1977,2,0,1,Semi-Furnished,Downtown,2,1,654400.0,298.13211845102506,1.4285714285714286,Old
2500,1970.0,3,2.2,38,1986,2,1,2,Unfurnished,OldTown,1,3,321800.0,163.3502538071066,1.3636363636363635,Old
2501,2085.0,3,2.3,23,2001,3,0,2,Unfurnished,Northside,5,1,696200.0,333.90887290167865,1.3043478260869565,Moderate
2502,2284.0,4,2.9,83,1941,1,1,1,Semi-Furnished,OldTown,9,5,303100.0,132.70577933450087,1.3793103448275863,Very Old
2503,1634.0,3,2.7,94,1930,1,1,2,Semi-Furnished,Downtown,7,1,654100.0,400.30599755201956,1.111111111111111,Very Old
2504,1494.0,3,2.6,10,2014,4,0,1,Unfurnished,Hillview,0,3,376000.0,251.67336010709505,1.1538461538461537,Recent
2505,1257.0,3,2.1,13,2011,4,1,1,Fully Furnished,Northside,4,3,565300.0,449.72155926809864,1.4285714285714286,Recent
2506,1387.0,3,2.6,31,1993,2,2,1,Unfurnished,Northside,0,2,331600.0,239.07714491708722,1.1538461538461537,Old
2507,3275.0,4,3.7,5,2019,4,2,0,Semi-Furnished,Greenfield,0,2,761100.0,232.3969465648855,1.081081081081081,New
2508,2422.0,4,3.8,26,1998,4,2,1,Unfurnished,Greenfield,0,4,576100.0,237.8612716763006,1.0526315789473684,Moderate
2509,1124.0,3,3.3,35,1989,2,2,0,Fully Furnished,Riverside,1,3,347000.0,308.7188612099644,0.9090909090909092,Old
2510,1139.0,3,2.1,31,1993,2,2,1,Unfurnished,Greenfield,5,3,261200.0,229.32396839332748,1.4285714285714286,Old
2511,2041.0,3,3.2,19,2005,4,2,0,Semi-Furnished,Southside,3,1,779300.0,381.82263596276334,0.9375,Moderate
2512,2074.0,2,1.5,32,1992,2,1,0,Unfurnished,Lakeside,9,1,800200.0,385.824493731919,1.3333333333333333,Old
2513,2074.0,2,1.4,92,1932,1,2,1,Semi-Furnished,Southside,0,1,312200.0,150.53037608486017,1.4285714285714286,Very Old
2514,1673.0,5,4.1,12,2012,4,2,0,Fully Furnished,Lakeside,1,1,845300.0,505.26001195457263,1.2195121951219514,Recent
2515,1737.0,4,3.0,39,1985,2,2,0,Unfurnished,Downtown,1,3,515400.0,296.71848013816924,1.3333333333333333,Old
2516,1964.0,3,2.5,2,2022,5,0,3,Unfurnished,Suburb_A,0,2,707800.0,360.3869653767821,1.2,New
2517,1843.0,3,2.0,3,2021,5,2,2,Unfurnished,Northside,9,3,923200.0,500.92240911557246,1.5,New
2518,690.0,1,1.0,33,1991,2,2,2,Semi-Furnished,Suburb_A,1,1,139100.0,201.59420289855072,1.0,Old
2519,1685.0,3,2.8,6,2018,4,2,1,Semi-Furnished,Southside,9,2,785300.0,466.053412462908,1.0714285714285714,Recent
2520,1374.0,3,2.4,1,2023,5,0,2,Semi-Furnished,Suburb_A,1,4,485700.0,353.49344978165936,1.25,New
2521,1888.0,3,2.4,10,2014,4,1,2,Semi-Furnished,Northside,0,5,743600.0,393.85593220338984,1.25,Recent
2522,3293.0,4,3.3,34,1990,2,2,1,Fully Furnished,Suburb_B,0,5,567100.0,172.21378682052838,1.2121212121212122,Old
2523,1984.0,2,2.0,45,1979,3,1,0,Fully Furnished,Suburb_A,8,4,440100.0,221.82459677419354,1.0,Old
2524,1643.0,2,1.1,12,2012,4,1,0,Unfurnished,Greenfield,0,3,411300.0,250.33475349969567,1.8181818181818181,Recent
2525,2261.0,5,4.2,40,1984,2,2,1,Semi-Furnished,Northside,9,5,568600.0,251.48164528969482,1.1904761904761905,Old
2526,2041.0,3,2.3,10,2014,5,0,2,Unfurnished,Hillview,2,3,656000.0,321.4110730034297,1.3043478260869565,Recent
2527,2010.0,3,2.4,37,1987,3,1,1,Fully Furnished,Greenfield,0,5,552100.0,274.67661691542287,1.25,Old
2528,2103.0,2,1.9,24,2000,2,1,1,Unfurnished,Suburb_B,4,1,351500.0,167.14217784117926,1.0526315789473684,Moderate
2529,2828.0,1,1.0,39,1985,2,1,0,Semi-Furnished,Suburb_B,0,5,451300.0,159.58274398868457,1.0,Old
2530,1235.0,4,2.9,99,1925,1,1,0,Unfurnished,OldTown,0,2,153400.0,124.21052631578948,1.3793103448275863,Very Old
2531,2037.0,3,1.8,88,1936,1,1,1,Semi-Furnished,Greenfield,7,1,440900.0,216.44575355915563,1.6666666666666665,Very Old
2532,1337.0,3,2.2,0,2024,5,0,1,Unfurnished,Lakeside,2,1,795900.0,595.2879581151833,1.3636363636363635,New
2533,3458.987852374016,2,2.0,79,1945,2,1,0,Semi-Furnished,Hillview,3,4,549800.0,264.5813282001925,1.0,Very Old
2534,1341.0,4,3.2,3,2021,5,2,2,Semi-Furnished,Northside,0,2,730100.0,544.4444444444445,1.25,New
2535,1591.0,2,1.2,91,1933,1,1,0,Fully Furnished,Suburb_B,0,5,190100.0,119.48460087994972,1.6666666666666667,Very Old
2536,1652.0,2,1.5,16,2008,3,1,1,Semi-Furnished,Suburb_B,1,1,338000.0,204.6004842615012,1.3333333333333333,Moderate
2537,2288.0,3,2.0,22,2002,3,0,2,Unfurnished,Hillview,3,2,613500.0,268.1381118881119,1.5,Moderate
2538,2259.0,2,1.3,5,2019,5,2,2,Fully Furnished,OldTown,6,2,832900.0,368.7029659141213,1.5384615384615383,New
2539,1177.0,2,1.7,6,2018,4,2,0,Unfurnished,Lakeside,3,2,511900.0,434.9192863211555,1.1764705882352942,Recent
2540,1827.0,3,2.0,49,1975,2,1,0,Fully Furnished,Downtown,7,3,632300.0,346.0864805692392,1.5,Old
2541,1445.0,3,2.7,89,1935,1,1,0,Unfurnished,Suburb_B,0,3,154700.0,107.05882352941177,1.111111111111111,Very Old
2542,1171.0,4,3.2,36,1988,2,1,2,Unfurnished,OldTown,0,1,214800.0,183.4329632792485,1.25,Old
2543,1691.0,3,2.4,48,1976,2,2,0,Semi-Furnished,Riverside,0,1,431500.0,255.1744529863986,1.25,Old
2544,1646.0,2,1.5,56,1968,1,1,0,Fully Furnished,Northside,6,1,430700.0,261.6646415552855,1.3333333333333333,Very Old
2545,3013.0,3,2.6,15,2009,4,2,1,Semi-Furnished,Hillview,6,4,1221200.0,405.3103219382675,1.1538461538461537,Recent
2546,2016.0,5,4.2,2,2022,5,2,1,Fully Furnished,Southside,0,2,1028500.0,510.1686507936508,1.1904761904761905,New
2547,1111.0,3,2.5,0,2024,5,2,2,Semi-Furnished,Riverside,0,2,571300.0,514.2214221422142,1.2,New
2548,1518.0,4,3.4,21,2003,3,0,2,Fully Furnished,Riverside,5,2,796200.0,524.505928853755,1.1764705882352942,Moderate
2549,3858.181935210129,1,1.0,14,2010,4,2,1,Semi-Furnished,Southside,8,4,714600.0,309.2167892687148,1.0,Recent
